image_id,label
201163.jpg,hispa
201164.jpg,brown_spot
201165.jpg,blast
201166.jpg,hispa
201167.jpg,blast
201168.jpg,tungro
201169.jpg,blast
201170.jpg,normal
201171.jpg,tungro
201172.jpg,tungro
201173.jpg,hispa
201174.jpg,hispa
201175.jpg,downy_mildew
201176.jpg,normal
201177.jpg,normal
201178.jpg,brown_spot
201179.jpg,tungro
201180.jpg,brown_spot
201181.jpg,blast
201182.jpg,tungro
201183.jpg,bacterial_leaf_blight
201184.jpg,blast
201185.jpg,normal
201186.jpg,downy_mildew
201187.jpg,normal
201188.jpg,dead_heart
201189.jpg,brown_spot
201190.jpg,downy_mildew
201191.jpg,dead_heart
201192.jpg,brown_spot
201193.jpg,blast
201194.jpg,hispa
201195.jpg,normal
201196.jpg,downy_mildew
201197.jpg,blast
201198.jpg,tungro
201199.jpg,dead_heart
201200.jpg,hispa
201201.jpg,brown_spot
201202.jpg,normal
201203.jpg,dead_heart
201204.jpg,hispa
201205.jpg,tungro
201206.jpg,normal
201207.jpg,dead_heart
201208.jpg,normal
201209.jpg,blast
201210.jpg,normal
201211.jpg,bacterial_panicle_blight
201212.jpg,normal
201213.jpg,normal
201214.jpg,downy_mildew
201215.jpg,normal
201216.jpg,blast
201217.jpg,bacterial_panicle_blight
201218.jpg,tungro
201219.jpg,dead_heart
201220.jpg,dead_heart
201221.jpg,brown_spot
201222.jpg,downy_mildew
201223.jpg,dead_heart
201224.jpg,hispa
201225.jpg,tungro
201226.jpg,hispa
201227.jpg,hispa
201228.jpg,blast
201229.jpg,tungro
201230.jpg,tungro
201231.jpg,dead_heart
201232.jpg,tungro
201233.jpg,dead_heart
201234.jpg,normal
201235.jpg,downy_mildew
201236.jpg,hispa
201237.jpg,dead_heart
201238.jpg,tungro
201239.jpg,dead_heart
201240.jpg,bacterial_leaf_blight
201241.jpg,tungro
201242.jpg,normal
201243.jpg,normal
201244.jpg,normal
201245.jpg,blast
201246.jpg,tungro
201247.jpg,normal
201248.jpg,blast
201249.jpg,hispa
201250.jpg,normal
201251.jpg,dead_heart
201252.jpg,hispa
201253.jpg,hispa
201254.jpg,hispa
201255.jpg,hispa
201256.jpg,blast
201257.jpg,bacterial_leaf_blight
201258.jpg,hispa
201259.jpg,normal
201260.jpg,downy_mildew
201261.jpg,hispa
201262.jpg,brown_spot
201263.jpg,brown_spot
201264.jpg,bacterial_leaf_blight
201265.jpg,tungro
201266.jpg,normal
201267.jpg,tungro
201268.jpg,tungro
201269.jpg,dead_heart
201270.jpg,bacterial_leaf_blight
201271.jpg,blast
201272.jpg,tungro
201273.jpg,tungro
201274.jpg,blast
201275.jpg,tungro
201276.jpg,blast
201277.jpg,blast
201278.jpg,dead_heart
201279.jpg,brown_spot
201280.jpg,hispa
201281.jpg,blast
201282.jpg,dead_heart
201283.jpg,tungro
201284.jpg,normal
201285.jpg,hispa
201286.jpg,hispa
201287.jpg,normal
201288.jpg,normal
201289.jpg,dead_heart
201290.jpg,dead_heart
201291.jpg,tungro
201292.jpg,hispa
201293.jpg,dead_heart
201294.jpg,hispa
201295.jpg,dead_heart
201296.jpg,hispa
201297.jpg,bacterial_leaf_streak
201298.jpg,dead_heart
201299.jpg,tungro
201300.jpg,dead_heart
201301.jpg,normal
201302.jpg,brown_spot
201303.jpg,blast
201304.jpg,bacterial_panicle_blight
201305.jpg,hispa
201306.jpg,brown_spot
201307.jpg,bacterial_leaf_blight
201308.jpg,dead_heart
201309.jpg,downy_mildew
201310.jpg,tungro
201311.jpg,dead_heart
201312.jpg,brown_spot
201313.jpg,tungro
201314.jpg,brown_spot
201315.jpg,brown_spot
201316.jpg,blast
201317.jpg,tungro
201318.jpg,bacterial_leaf_blight
201319.jpg,dead_heart
201320.jpg,downy_mildew
201321.jpg,normal
201322.jpg,hispa
201323.jpg,blast
201324.jpg,dead_heart
201325.jpg,brown_spot
201326.jpg,hispa
201327.jpg,dead_heart
201328.jpg,tungro
201329.jpg,brown_spot
201330.jpg,tungro
201331.jpg,dead_heart
201332.jpg,hispa
201333.jpg,bacterial_leaf_blight
201334.jpg,hispa
201335.jpg,hispa
201336.jpg,downy_mildew
201337.jpg,downy_mildew
201338.jpg,dead_heart
201339.jpg,tungro
201340.jpg,blast
201341.jpg,brown_spot
201342.jpg,bacterial_leaf_blight
201343.jpg,hispa
201344.jpg,dead_heart
201345.jpg,hispa
201346.jpg,brown_spot
201347.jpg,normal
201348.jpg,normal
201349.jpg,hispa
201350.jpg,tungro
201351.jpg,hispa
201352.jpg,hispa
201353.jpg,blast
201354.jpg,normal
201355.jpg,bacterial_leaf_blight
201356.jpg,bacterial_panicle_blight
201357.jpg,normal
201358.jpg,brown_spot
201359.jpg,hispa
201360.jpg,normal
201361.jpg,normal
201362.jpg,dead_heart
201363.jpg,brown_spot
201364.jpg,tungro
201365.jpg,blast
201366.jpg,dead_heart
201367.jpg,blast
201368.jpg,hispa
201369.jpg,downy_mildew
201370.jpg,blast
201371.jpg,brown_spot
201372.jpg,downy_mildew
201373.jpg,blast
201374.jpg,blast
201375.jpg,hispa
201376.jpg,normal
201377.jpg,hispa
201378.jpg,brown_spot
201379.jpg,normal
201380.jpg,normal
201381.jpg,tungro
201382.jpg,tungro
201383.jpg,dead_heart
201384.jpg,hispa
201385.jpg,blast
201386.jpg,normal
201387.jpg,normal
201388.jpg,bacterial_leaf_blight
201389.jpg,blast
201390.jpg,normal
201391.jpg,normal
201392.jpg,hispa
201393.jpg,hispa
201394.jpg,dead_heart
201395.jpg,normal
201396.jpg,hispa
201397.jpg,normal
201398.jpg,tungro
201399.jpg,bacterial_panicle_blight
201400.jpg,dead_heart
201401.jpg,brown_spot
201402.jpg,brown_spot
201403.jpg,blast
201404.jpg,normal
201405.jpg,bacterial_leaf_streak
201406.jpg,hispa
201407.jpg,tungro
201408.jpg,brown_spot
201409.jpg,dead_heart
201410.jpg,tungro
201411.jpg,dead_heart
201412.jpg,bacterial_leaf_blight
201413.jpg,dead_heart
201414.jpg,brown_spot
201415.jpg,hispa
201416.jpg,dead_heart
201417.jpg,hispa
201418.jpg,dead_heart
201419.jpg,blast
201420.jpg,dead_heart
201421.jpg,tungro
201422.jpg,tungro
201423.jpg,blast
201424.jpg,hispa
201425.jpg,blast
201426.jpg,dead_heart
201427.jpg,blast
201428.jpg,normal
201429.jpg,hispa
201430.jpg,brown_spot
201431.jpg,bacterial_leaf_blight
201432.jpg,hispa
201433.jpg,dead_heart
201434.jpg,normal
201435.jpg,dead_heart
201436.jpg,hispa
201437.jpg,dead_heart
201438.jpg,hispa
201439.jpg,normal
201440.jpg,brown_spot
201441.jpg,dead_heart
201442.jpg,normal
201443.jpg,bacterial_leaf_blight
201444.jpg,hispa
201445.jpg,tungro
201446.jpg,hispa
201447.jpg,normal
201448.jpg,normal
201449.jpg,hispa
201450.jpg,normal
201451.jpg,dead_heart
201452.jpg,brown_spot
201453.jpg,hispa
201454.jpg,bacterial_leaf_blight
201455.jpg,dead_heart
201456.jpg,brown_spot
201457.jpg,brown_spot
201458.jpg,hispa
201459.jpg,normal
201460.jpg,normal
201461.jpg,dead_heart
201462.jpg,tungro
201463.jpg,tungro
201464.jpg,dead_heart
201465.jpg,hispa
201466.jpg,blast
201467.jpg,downy_mildew
201468.jpg,normal
201469.jpg,blast
201470.jpg,blast
201471.jpg,bacterial_panicle_blight
201472.jpg,hispa
201473.jpg,hispa
201474.jpg,hispa
201475.jpg,hispa
201476.jpg,dead_heart
201477.jpg,tungro
201478.jpg,dead_heart
201479.jpg,dead_heart
201480.jpg,normal
201481.jpg,hispa
201482.jpg,tungro
201483.jpg,hispa
201484.jpg,dead_heart
201485.jpg,dead_heart
201486.jpg,tungro
201487.jpg,tungro
201488.jpg,blast
201489.jpg,tungro
201490.jpg,hispa
201491.jpg,tungro
201492.jpg,bacterial_leaf_blight
201493.jpg,hispa
201494.jpg,tungro
201495.jpg,bacterial_leaf_blight
201496.jpg,hispa
201497.jpg,tungro
201498.jpg,hispa
201499.jpg,normal
201500.jpg,downy_mildew
201501.jpg,bacterial_leaf_blight
201502.jpg,brown_spot
201503.jpg,blast
201504.jpg,tungro
201505.jpg,dead_heart
201506.jpg,dead_heart
201507.jpg,blast
201508.jpg,normal
201509.jpg,bacterial_leaf_blight
201510.jpg,hispa
201511.jpg,hispa
201512.jpg,downy_mildew
201513.jpg,brown_spot
201514.jpg,brown_spot
201515.jpg,blast
201516.jpg,blast
201517.jpg,downy_mildew
201518.jpg,dead_heart
201519.jpg,hispa
201520.jpg,dead_heart
201521.jpg,tungro
201522.jpg,normal
201523.jpg,blast
201524.jpg,brown_spot
201525.jpg,normal
201526.jpg,tungro
201527.jpg,tungro
201528.jpg,normal
201529.jpg,hispa
201530.jpg,normal
201531.jpg,hispa
201532.jpg,hispa
201533.jpg,bacterial_leaf_blight
201534.jpg,tungro
201535.jpg,blast
201536.jpg,blast
201537.jpg,brown_spot
201538.jpg,brown_spot
201539.jpg,bacterial_leaf_streak
201540.jpg,normal
201541.jpg,brown_spot
201542.jpg,brown_spot
201543.jpg,normal
201544.jpg,bacterial_leaf_blight
201545.jpg,hispa
201546.jpg,bacterial_leaf_blight
201547.jpg,hispa
201548.jpg,hispa
201549.jpg,brown_spot
201550.jpg,blast
201551.jpg,hispa
201552.jpg,blast
201553.jpg,blast
201554.jpg,dead_heart
201555.jpg,blast
201556.jpg,tungro
201557.jpg,dead_heart
201558.jpg,normal
201559.jpg,tungro
201560.jpg,normal
201561.jpg,normal
201562.jpg,hispa
201563.jpg,normal
201564.jpg,brown_spot
201565.jpg,brown_spot
201566.jpg,brown_spot
201567.jpg,dead_heart
201568.jpg,hispa
201569.jpg,hispa
201570.jpg,normal
201571.jpg,bacterial_leaf_blight
201572.jpg,bacterial_leaf_blight
201573.jpg,normal
201574.jpg,bacterial_leaf_streak
201575.jpg,brown_spot
201576.jpg,brown_spot
201577.jpg,blast
201578.jpg,hispa
201579.jpg,brown_spot
201580.jpg,tungro
201581.jpg,tungro
201582.jpg,normal
201583.jpg,brown_spot
201584.jpg,tungro
201585.jpg,dead_heart
201586.jpg,downy_mildew
201587.jpg,bacterial_leaf_blight
201588.jpg,blast
201589.jpg,brown_spot
201590.jpg,blast
201591.jpg,bacterial_leaf_blight
201592.jpg,hispa
201593.jpg,dead_heart
201594.jpg,normal
201595.jpg,blast
201596.jpg,downy_mildew
201597.jpg,hispa
201598.jpg,brown_spot
201599.jpg,dead_heart
201600.jpg,dead_heart
201601.jpg,bacterial_leaf_blight
201602.jpg,brown_spot
201603.jpg,blast
201604.jpg,blast
201605.jpg,tungro
201606.jpg,tungro
201607.jpg,normal
201608.jpg,normal
201609.jpg,normal
201610.jpg,hispa
201611.jpg,normal
201612.jpg,bacterial_panicle_blight
201613.jpg,blast
201614.jpg,hispa
201615.jpg,hispa
201616.jpg,hispa
201617.jpg,tungro
201618.jpg,blast
201619.jpg,normal
201620.jpg,blast
201621.jpg,dead_heart
201622.jpg,hispa
201623.jpg,bacterial_leaf_streak
201624.jpg,normal
201625.jpg,dead_heart
201626.jpg,dead_heart
201627.jpg,blast
201628.jpg,bacterial_leaf_blight
201629.jpg,dead_heart
201630.jpg,normal
201631.jpg,normal
201632.jpg,hispa
201633.jpg,hispa
201634.jpg,dead_heart
201635.jpg,tungro
201636.jpg,normal
201637.jpg,tungro
201638.jpg,bacterial_panicle_blight
201639.jpg,brown_spot
201640.jpg,blast
201641.jpg,blast
201642.jpg,bacterial_leaf_blight
201643.jpg,hispa
201644.jpg,bacterial_leaf_blight
201645.jpg,hispa
201646.jpg,blast
201647.jpg,tungro
201648.jpg,tungro
201649.jpg,hispa
201650.jpg,hispa
201651.jpg,blast
201652.jpg,hispa
201653.jpg,normal
201654.jpg,blast
201655.jpg,blast
201656.jpg,dead_heart
201657.jpg,normal
201658.jpg,hispa
201659.jpg,normal
201660.jpg,hispa
201661.jpg,blast
201662.jpg,normal
201663.jpg,tungro
201664.jpg,hispa
201665.jpg,normal
201666.jpg,bacterial_panicle_blight
201667.jpg,normal
201668.jpg,normal
201669.jpg,brown_spot
201670.jpg,hispa
201671.jpg,tungro
201672.jpg,normal
201673.jpg,blast
201674.jpg,brown_spot
201675.jpg,brown_spot
201676.jpg,bacterial_leaf_blight
201677.jpg,hispa
201678.jpg,normal
201679.jpg,blast
201680.jpg,brown_spot
201681.jpg,normal
201682.jpg,blast
201683.jpg,normal
201684.jpg,tungro
201685.jpg,normal
201686.jpg,blast
201687.jpg,tungro
201688.jpg,bacterial_leaf_streak
201689.jpg,hispa
201690.jpg,hispa
201691.jpg,hispa
201692.jpg,bacterial_leaf_blight
201693.jpg,bacterial_panicle_blight
201694.jpg,tungro
201695.jpg,tungro
201696.jpg,normal
201697.jpg,hispa
201698.jpg,dead_heart
201699.jpg,tungro
201700.jpg,bacterial_leaf_blight
201701.jpg,tungro
201702.jpg,hispa
201703.jpg,hispa
201704.jpg,hispa
201705.jpg,tungro
201706.jpg,brown_spot
201707.jpg,dead_heart
201708.jpg,dead_heart
201709.jpg,bacterial_leaf_blight
201710.jpg,dead_heart
201711.jpg,tungro
201712.jpg,bacterial_panicle_blight
201713.jpg,brown_spot
201714.jpg,brown_spot
201715.jpg,dead_heart
201716.jpg,hispa
201717.jpg,blast
201718.jpg,bacterial_leaf_blight
201719.jpg,dead_heart
201720.jpg,tungro
201721.jpg,dead_heart
201722.jpg,blast
201723.jpg,downy_mildew
201724.jpg,downy_mildew
201725.jpg,hispa
201726.jpg,tungro
201727.jpg,hispa
201728.jpg,blast
201729.jpg,tungro
201730.jpg,blast
201731.jpg,blast
201732.jpg,hispa
201733.jpg,hispa
201734.jpg,hispa
201735.jpg,bacterial_leaf_streak
201736.jpg,dead_heart
201737.jpg,hispa
201738.jpg,normal
201739.jpg,dead_heart
201740.jpg,blast
201741.jpg,dead_heart
201742.jpg,brown_spot
201743.jpg,normal
201744.jpg,brown_spot
201745.jpg,normal
201746.jpg,hispa
201747.jpg,dead_heart
201748.jpg,tungro
201749.jpg,normal
201750.jpg,bacterial_panicle_blight
201751.jpg,normal
201752.jpg,normal
201753.jpg,normal
201754.jpg,downy_mildew
201755.jpg,bacterial_leaf_blight
201756.jpg,hispa
201757.jpg,dead_heart
201758.jpg,tungro
201759.jpg,bacterial_leaf_blight
201760.jpg,bacterial_panicle_blight
201761.jpg,blast
201762.jpg,bacterial_leaf_blight
201763.jpg,downy_mildew
201764.jpg,hispa
201765.jpg,bacterial_leaf_blight
201766.jpg,tungro
201767.jpg,brown_spot
201768.jpg,dead_heart
201769.jpg,dead_heart
201770.jpg,bacterial_leaf_blight
201771.jpg,hispa
201772.jpg,tungro
201773.jpg,bacterial_leaf_blight
201774.jpg,brown_spot
201775.jpg,bacterial_panicle_blight
201776.jpg,dead_heart
201777.jpg,dead_heart
201778.jpg,hispa
201779.jpg,bacterial_panicle_blight
201780.jpg,blast
201781.jpg,dead_heart
201782.jpg,hispa
201783.jpg,normal
201784.jpg,dead_heart
201785.jpg,hispa
201786.jpg,normal
201787.jpg,blast
201788.jpg,dead_heart
201789.jpg,blast
201790.jpg,tungro
201791.jpg,hispa
201792.jpg,dead_heart
201793.jpg,dead_heart
201794.jpg,tungro
201795.jpg,tungro
201796.jpg,brown_spot
201797.jpg,dead_heart
201798.jpg,hispa
201799.jpg,normal
201800.jpg,hispa
201801.jpg,hispa
201802.jpg,hispa
201803.jpg,tungro
201804.jpg,blast
201805.jpg,blast
201806.jpg,tungro
201807.jpg,bacterial_leaf_blight
201808.jpg,dead_heart
201809.jpg,blast
201810.jpg,bacterial_panicle_blight
201811.jpg,hispa
201812.jpg,dead_heart
201813.jpg,hispa
201814.jpg,brown_spot
201815.jpg,tungro
201816.jpg,dead_heart
201817.jpg,tungro
201818.jpg,blast
201819.jpg,normal
201820.jpg,blast
201821.jpg,bacterial_leaf_blight
201822.jpg,brown_spot
201823.jpg,tungro
201824.jpg,dead_heart
201825.jpg,bacterial_leaf_blight
201826.jpg,bacterial_leaf_blight
201827.jpg,hispa
201828.jpg,blast
201829.jpg,hispa
201830.jpg,bacterial_panicle_blight
201831.jpg,bacterial_panicle_blight
201832.jpg,dead_heart
201833.jpg,tungro
201834.jpg,tungro
201835.jpg,blast
201836.jpg,blast
201837.jpg,dead_heart
201838.jpg,normal
201839.jpg,tungro
201840.jpg,hispa
201841.jpg,hispa
201842.jpg,normal
201843.jpg,hispa
201844.jpg,blast
201845.jpg,hispa
201846.jpg,normal
201847.jpg,dead_heart
201848.jpg,tungro
201849.jpg,normal
201850.jpg,tungro
201851.jpg,brown_spot
201852.jpg,normal
201853.jpg,hispa
201854.jpg,downy_mildew
201855.jpg,normal
201856.jpg,dead_heart
201857.jpg,bacterial_leaf_blight
201858.jpg,normal
201859.jpg,normal
201860.jpg,hispa
201861.jpg,downy_mildew
201862.jpg,dead_heart
201863.jpg,downy_mildew
201864.jpg,tungro
201865.jpg,brown_spot
201866.jpg,hispa
201867.jpg,hispa
201868.jpg,bacterial_leaf_blight
201869.jpg,bacterial_leaf_blight
201870.jpg,tungro
201871.jpg,dead_heart
201872.jpg,brown_spot
201873.jpg,normal
201874.jpg,dead_heart
201875.jpg,tungro
201876.jpg,bacterial_leaf_blight
201877.jpg,blast
201878.jpg,normal
201879.jpg,hispa
201880.jpg,normal
201881.jpg,brown_spot
201882.jpg,blast
201883.jpg,dead_heart
201884.jpg,hispa
201885.jpg,dead_heart
201886.jpg,tungro
201887.jpg,hispa
201888.jpg,dead_heart
201889.jpg,hispa
201890.jpg,normal
201891.jpg,hispa
201892.jpg,brown_spot
201893.jpg,dead_heart
201894.jpg,bacterial_panicle_blight
201895.jpg,normal
201896.jpg,hispa
201897.jpg,normal
201898.jpg,normal
201899.jpg,hispa
201900.jpg,dead_heart
201901.jpg,blast
201902.jpg,hispa
201903.jpg,blast
201904.jpg,bacterial_leaf_streak
201905.jpg,bacterial_leaf_blight
201906.jpg,dead_heart
201907.jpg,tungro
201908.jpg,hispa
201909.jpg,normal
201910.jpg,blast
201911.jpg,blast
201912.jpg,dead_heart
201913.jpg,tungro
201914.jpg,normal
201915.jpg,hispa
201916.jpg,normal
201917.jpg,tungro
201918.jpg,hispa
201919.jpg,normal
201920.jpg,brown_spot
201921.jpg,hispa
201922.jpg,bacterial_panicle_blight
201923.jpg,downy_mildew
201924.jpg,dead_heart
201925.jpg,normal
201926.jpg,blast
201927.jpg,bacterial_leaf_streak
201928.jpg,dead_heart
201929.jpg,downy_mildew
201930.jpg,dead_heart
201931.jpg,tungro
201932.jpg,brown_spot
201933.jpg,brown_spot
201934.jpg,hispa
201935.jpg,downy_mildew
201936.jpg,tungro
201937.jpg,normal
201938.jpg,hispa
201939.jpg,dead_heart
201940.jpg,brown_spot
201941.jpg,normal
201942.jpg,blast
201943.jpg,brown_spot
201944.jpg,bacterial_leaf_streak
201945.jpg,hispa
201946.jpg,normal
201947.jpg,dead_heart
201948.jpg,blast
201949.jpg,brown_spot
201950.jpg,bacterial_panicle_blight
201951.jpg,hispa
201952.jpg,normal
201953.jpg,dead_heart
201954.jpg,downy_mildew
201955.jpg,dead_heart
201956.jpg,dead_heart
201957.jpg,dead_heart
201958.jpg,brown_spot
201959.jpg,tungro
201960.jpg,hispa
201961.jpg,hispa
201962.jpg,tungro
201963.jpg,blast
201964.jpg,normal
201965.jpg,hispa
201966.jpg,normal
201967.jpg,tungro
201968.jpg,dead_heart
201969.jpg,dead_heart
201970.jpg,dead_heart
201971.jpg,blast
201972.jpg,downy_mildew
201973.jpg,normal
201974.jpg,hispa
201975.jpg,blast
201976.jpg,hispa
201977.jpg,bacterial_panicle_blight
201978.jpg,dead_heart
201979.jpg,hispa
201980.jpg,hispa
201981.jpg,dead_heart
201982.jpg,dead_heart
201983.jpg,normal
201984.jpg,dead_heart
201985.jpg,normal
201986.jpg,bacterial_leaf_streak
201987.jpg,dead_heart
201988.jpg,hispa
201989.jpg,hispa
201990.jpg,normal
201991.jpg,blast
201992.jpg,normal
201993.jpg,normal
201994.jpg,hispa
201995.jpg,brown_spot
201996.jpg,hispa
201997.jpg,hispa
201998.jpg,brown_spot
201999.jpg,tungro
202000.jpg,hispa
202001.jpg,hispa
202002.jpg,blast
202003.jpg,normal
202004.jpg,blast
202005.jpg,brown_spot
202006.jpg,dead_heart
202007.jpg,brown_spot
202008.jpg,normal
202009.jpg,hispa
202010.jpg,blast
202011.jpg,blast
202012.jpg,brown_spot
202013.jpg,hispa
202014.jpg,dead_heart
202015.jpg,normal
202016.jpg,dead_heart
202017.jpg,blast
202018.jpg,blast
202019.jpg,downy_mildew
202020.jpg,blast
202021.jpg,blast
202022.jpg,normal
202023.jpg,normal
202024.jpg,normal
202025.jpg,blast
202026.jpg,normal
202027.jpg,bacterial_leaf_blight
202028.jpg,dead_heart
202029.jpg,dead_heart
202030.jpg,normal
202031.jpg,bacterial_leaf_blight
202032.jpg,hispa
202033.jpg,hispa
202034.jpg,tungro
202035.jpg,tungro
202036.jpg,tungro
202037.jpg,bacterial_leaf_streak
202038.jpg,bacterial_panicle_blight
202039.jpg,normal
202040.jpg,dead_heart
202041.jpg,bacterial_leaf_blight
202042.jpg,hispa
202043.jpg,blast
202044.jpg,bacterial_panicle_blight
202045.jpg,blast
202046.jpg,tungro
202047.jpg,tungro
202048.jpg,dead_heart
202049.jpg,hispa
202050.jpg,normal
202051.jpg,normal
202052.jpg,blast
202053.jpg,hispa
202054.jpg,normal
202055.jpg,normal
202056.jpg,blast
202057.jpg,hispa
202058.jpg,tungro
202059.jpg,normal
202060.jpg,dead_heart
202061.jpg,brown_spot
202062.jpg,brown_spot
202063.jpg,hispa
202064.jpg,tungro
202065.jpg,brown_spot
202066.jpg,tungro
202067.jpg,blast
202068.jpg,hispa
202069.jpg,bacterial_leaf_blight
202070.jpg,normal
202071.jpg,dead_heart
202072.jpg,bacterial_leaf_blight
202073.jpg,normal
202074.jpg,normal
202075.jpg,bacterial_leaf_blight
202076.jpg,hispa
202077.jpg,hispa
202078.jpg,blast
202079.jpg,hispa
202080.jpg,bacterial_leaf_blight
202081.jpg,dead_heart
202082.jpg,dead_heart
202083.jpg,blast
202084.jpg,downy_mildew
202085.jpg,normal
202086.jpg,normal
202087.jpg,hispa
202088.jpg,hispa
202089.jpg,normal
202090.jpg,brown_spot
202091.jpg,normal
202092.jpg,normal
202093.jpg,brown_spot
202094.jpg,normal
202095.jpg,normal
202096.jpg,brown_spot
202097.jpg,dead_heart
202098.jpg,blast
202099.jpg,hispa
202100.jpg,brown_spot
202101.jpg,normal
202102.jpg,brown_spot
202103.jpg,normal
202104.jpg,normal
202105.jpg,downy_mildew
202106.jpg,normal
202107.jpg,brown_spot
202108.jpg,downy_mildew
202109.jpg,bacterial_leaf_blight
202110.jpg,tungro
202111.jpg,normal
202112.jpg,dead_heart
202113.jpg,bacterial_panicle_blight
202114.jpg,downy_mildew
202115.jpg,normal
202116.jpg,hispa
202117.jpg,normal
202118.jpg,bacterial_panicle_blight
202119.jpg,hispa
202120.jpg,blast
202121.jpg,hispa
202122.jpg,dead_heart
202123.jpg,downy_mildew
202124.jpg,hispa
202125.jpg,tungro
202126.jpg,dead_heart
202127.jpg,tungro
202128.jpg,tungro
202129.jpg,normal
202130.jpg,blast
202131.jpg,blast
202132.jpg,blast
202133.jpg,hispa
202134.jpg,bacterial_panicle_blight
202135.jpg,tungro
202136.jpg,dead_heart
202137.jpg,tungro
202138.jpg,normal
202139.jpg,normal
202140.jpg,dead_heart
202141.jpg,bacterial_leaf_blight
202142.jpg,tungro
202143.jpg,bacterial_leaf_streak
202144.jpg,hispa
202145.jpg,brown_spot
202146.jpg,brown_spot
202147.jpg,normal
202148.jpg,tungro
202149.jpg,normal
202150.jpg,hispa
202151.jpg,bacterial_leaf_blight
202152.jpg,tungro
202153.jpg,dead_heart
202154.jpg,dead_heart
202155.jpg,dead_heart
202156.jpg,hispa
202157.jpg,normal
202158.jpg,hispa
202159.jpg,hispa
202160.jpg,normal
202161.jpg,dead_heart
202162.jpg,blast
202163.jpg,normal
202164.jpg,downy_mildew
202165.jpg,tungro
202166.jpg,brown_spot
202167.jpg,brown_spot
202168.jpg,brown_spot
202169.jpg,tungro
202170.jpg,normal
202171.jpg,hispa
202172.jpg,normal
202173.jpg,normal
202174.jpg,blast
202175.jpg,blast
202176.jpg,brown_spot
202177.jpg,brown_spot
202178.jpg,brown_spot
202179.jpg,hispa
202180.jpg,normal
202181.jpg,normal
202182.jpg,blast
202183.jpg,bacterial_leaf_blight
202184.jpg,downy_mildew
202185.jpg,bacterial_panicle_blight
202186.jpg,normal
202187.jpg,hispa
202188.jpg,blast
202189.jpg,blast
202190.jpg,hispa
202191.jpg,blast
202192.jpg,normal
202193.jpg,normal
202194.jpg,tungro
202195.jpg,dead_heart
202196.jpg,bacterial_leaf_blight
202197.jpg,blast
202198.jpg,blast
202199.jpg,blast
202200.jpg,dead_heart
202201.jpg,normal
202202.jpg,dead_heart
202203.jpg,dead_heart
202204.jpg,hispa
202205.jpg,normal
202206.jpg,blast
202207.jpg,brown_spot
202208.jpg,tungro
202209.jpg,brown_spot
202210.jpg,normal
202211.jpg,hispa
202212.jpg,dead_heart
202213.jpg,hispa
202214.jpg,blast
202215.jpg,hispa
202216.jpg,bacterial_leaf_blight
202217.jpg,blast
202218.jpg,normal
202219.jpg,normal
202220.jpg,blast
202221.jpg,downy_mildew
202222.jpg,blast
202223.jpg,bacterial_panicle_blight
202224.jpg,hispa
202225.jpg,normal
202226.jpg,dead_heart
202227.jpg,blast
202228.jpg,dead_heart
202229.jpg,bacterial_leaf_blight
202230.jpg,dead_heart
202231.jpg,hispa
202232.jpg,bacterial_leaf_blight
202233.jpg,dead_heart
202234.jpg,brown_spot
202235.jpg,blast
202236.jpg,hispa
202237.jpg,hispa
202238.jpg,blast
202239.jpg,hispa
202240.jpg,normal
202241.jpg,dead_heart
202242.jpg,bacterial_leaf_blight
202243.jpg,normal
202244.jpg,tungro
202245.jpg,bacterial_panicle_blight
202246.jpg,normal
202247.jpg,brown_spot
202248.jpg,tungro
202249.jpg,tungro
202250.jpg,hispa
202251.jpg,blast
202252.jpg,downy_mildew
202253.jpg,blast
202254.jpg,normal
202255.jpg,dead_heart
202256.jpg,tungro
202257.jpg,normal
202258.jpg,downy_mildew
202259.jpg,dead_heart
202260.jpg,bacterial_panicle_blight
202261.jpg,tungro
202262.jpg,dead_heart
202263.jpg,dead_heart
202264.jpg,blast
202265.jpg,bacterial_leaf_blight
202266.jpg,hispa
202267.jpg,hispa
202268.jpg,blast
202269.jpg,hispa
202270.jpg,normal
202271.jpg,tungro
202272.jpg,brown_spot
202273.jpg,bacterial_leaf_blight
202274.jpg,hispa
202275.jpg,bacterial_leaf_blight
202276.jpg,tungro
202277.jpg,dead_heart
202278.jpg,hispa
202279.jpg,bacterial_leaf_blight
202280.jpg,tungro
202281.jpg,normal
202282.jpg,normal
202283.jpg,brown_spot
202284.jpg,normal
202285.jpg,tungro
202286.jpg,dead_heart
202287.jpg,blast
202288.jpg,bacterial_leaf_blight
202289.jpg,brown_spot
202290.jpg,normal
202291.jpg,hispa
202292.jpg,bacterial_leaf_blight
202293.jpg,hispa
202294.jpg,downy_mildew
202295.jpg,tungro
202296.jpg,hispa
202297.jpg,brown_spot
202298.jpg,bacterial_leaf_streak
202299.jpg,brown_spot
202300.jpg,dead_heart
202301.jpg,hispa
202302.jpg,normal
202303.jpg,hispa
202304.jpg,hispa
202305.jpg,blast
202306.jpg,brown_spot
202307.jpg,normal
202308.jpg,hispa
202309.jpg,normal
202310.jpg,blast
202311.jpg,hispa
202312.jpg,brown_spot
202313.jpg,hispa
202314.jpg,normal
202315.jpg,dead_heart
202316.jpg,brown_spot
202317.jpg,dead_heart
